ReceiptDate;Qty;Month;Year;WeekDay;LastQty;Interval;PeriodsSepLastTwoNnZeroDemands;ZNZDemand
2014-11-26;8;11;2014;2;;;;1
2014-11-27;0;11;2014;3;8.0;1.0;;0
2014-11-28;0;11;2014;4;8.0;2.0;;0
2014-11-29;0;11;2014;5;8.0;3.0;;0
2014-11-30;0;11;2014;6;8.0;4.0;;0
2014-12-01;0;12;2014;0;8.0;5.0;;0
2014-12-02;0;12;2014;1;8.0;6.0;;0
2014-12-03;0;12;2014;2;8.0;7.0;;0
2014-12-04;0;12;2014;3;8.0;8.0;;0
2014-12-05;0;12;2014;4;8.0;9.0;;0
2014-12-06;0;12;2014;5;8.0;10.0;;0
2014-12-07;0;12;2014;6;8.0;11.0;;0
2014-12-08;0;12;2014;0;8.0;12.0;;0
2014-12-09;0;12;2014;1;8.0;13.0;;0
2014-12-10;0;12;2014;2;8.0;14.0;;0
2014-12-11;0;12;2014;3;8.0;15.0;;0
2014-12-12;0;12;2014;4;8.0;16.0;;0
2014-12-13;0;12;2014;5;8.0;17.0;;0
2014-12-14;0;12;2014;6;8.0;18.0;;0
2014-12-15;0;12;2014;0;8.0;19.0;;0
2014-12-16;0;12;2014;1;8.0;20.0;;0
2014-12-17;0;12;2014;2;8.0;21.0;;0
2014-12-18;0;12;2014;3;8.0;22.0;;0
2014-12-19;0;12;2014;4;8.0;23.0;;0
2014-12-20;0;12;2014;5;8.0;24.0;;0
2014-12-21;0;12;2014;6;8.0;25.0;;0
2014-12-22;0;12;2014;0;8.0;26.0;;0
2014-12-23;0;12;2014;1;8.0;27.0;;0
2014-12-24;0;12;2014;2;8.0;28.0;;0
2014-12-25;0;12;2014;3;8.0;29.0;;0
2014-12-26;0;12;2014;4;8.0;30.0;;0
2014-12-27;0;12;2014;5;8.0;31.0;;0
2014-12-28;0;12;2014;6;8.0;32.0;;0
2014-12-29;0;12;2014;0;8.0;33.0;;0
2014-12-30;0;12;2014;1;8.0;34.0;;0
2014-12-31;0;12;2014;2;8.0;35.0;;0
2015-01-01;0;1;2015;3;8.0;36.0;;0
2015-01-02;0;1;2015;4;8.0;37.0;;0
2015-01-03;0;1;2015;5;8.0;38.0;;0
2015-01-04;0;1;2015;6;8.0;39.0;;0
2015-01-05;0;1;2015;0;8.0;40.0;;0
2015-01-06;0;1;2015;1;8.0;41.0;;0
2015-01-07;0;1;2015;2;8.0;42.0;;0
2015-01-08;0;1;2015;3;8.0;43.0;;0
2015-01-09;0;1;2015;4;8.0;44.0;;0
2015-01-10;0;1;2015;5;8.0;45.0;;0
2015-01-11;0;1;2015;6;8.0;46.0;;0
2015-01-12;0;1;2015;0;8.0;47.0;;0
2015-01-13;0;1;2015;1;8.0;48.0;;0
2015-01-14;0;1;2015;2;8.0;49.0;;0
2015-01-15;0;1;2015;3;8.0;50.0;;0
2015-01-16;0;1;2015;4;8.0;51.0;;0
2015-01-17;0;1;2015;5;8.0;52.0;;0
2015-01-18;0;1;2015;6;8.0;53.0;;0
2015-01-19;0;1;2015;0;8.0;54.0;;0
2015-01-20;0;1;2015;1;8.0;55.0;;0
2015-01-21;0;1;2015;2;8.0;56.0;;0
2015-01-22;0;1;2015;3;8.0;57.0;;0
2015-01-23;0;1;2015;4;8.0;58.0;;0
2015-01-24;0;1;2015;5;8.0;59.0;;0
2015-01-25;0;1;2015;6;8.0;60.0;;0
2015-01-26;0;1;2015;0;8.0;61.0;;0
2015-01-27;0;1;2015;1;8.0;62.0;;0
2015-01-28;0;1;2015;2;8.0;63.0;;0
2015-01-29;0;1;2015;3;8.0;64.0;;0
2015-01-30;0;1;2015;4;8.0;65.0;;0
2015-01-31;0;1;2015;5;8.0;66.0;;0
2015-02-01;0;2;2015;6;8.0;67.0;;0
2015-02-02;0;2;2015;0;8.0;68.0;;0
2015-02-03;0;2;2015;1;8.0;69.0;;0
2015-02-04;0;2;2015;2;8.0;70.0;;0
2015-02-05;0;2;2015;3;8.0;71.0;;0
2015-02-06;0;2;2015;4;8.0;72.0;;0
2015-02-07;0;2;2015;5;8.0;73.0;;0
2015-02-08;0;2;2015;6;8.0;74.0;;0
2015-02-09;0;2;2015;0;8.0;75.0;;0
2015-02-10;0;2;2015;1;8.0;76.0;;0
2015-02-11;0;2;2015;2;8.0;77.0;;0
