ReceiptDate;Qty;Month;Year;WeekDay;LastQty;Interval;PeriodsSepLastTwoNnZeroDemands;ZNZDemand
2018-04-11;5;4;2018;2;;;;1
2018-04-12;0;4;2018;3;5.0;1.0;;0
2018-04-13;0;4;2018;4;5.0;2.0;;0
2018-04-14;0;4;2018;5;5.0;3.0;;0
2018-04-15;0;4;2018;6;5.0;4.0;;0
2018-04-16;0;4;2018;0;5.0;5.0;;0
2018-04-17;0;4;2018;1;5.0;6.0;;0
2018-04-18;0;4;2018;2;5.0;7.0;;0
2018-04-19;0;4;2018;3;5.0;8.0;;0
2018-04-20;5;4;2018;4;5.0;9.0;;1
2018-04-21;0;4;2018;5;5.0;1.0;9.0;0
2018-04-22;0;4;2018;6;5.0;2.0;9.0;0
2018-04-23;0;4;2018;0;5.0;3.0;9.0;0
2018-04-24;0;4;2018;1;5.0;4.0;9.0;0
2018-04-25;0;4;2018;2;5.0;5.0;9.0;0
2018-04-26;0;4;2018;3;5.0;6.0;9.0;0
2018-04-27;0;4;2018;4;5.0;7.0;9.0;0
2018-04-28;0;4;2018;5;5.0;8.0;9.0;0
2018-04-29;0;4;2018;6;5.0;9.0;9.0;0
2018-04-30;0;4;2018;0;5.0;10.0;9.0;0
2018-05-01;0;5;2018;1;5.0;11.0;9.0;0
2018-05-02;0;5;2018;2;5.0;12.0;9.0;0
2018-05-03;0;5;2018;3;5.0;13.0;9.0;0
2018-05-04;0;5;2018;4;5.0;14.0;9.0;0
2018-05-05;0;5;2018;5;5.0;15.0;9.0;0
2018-05-06;0;5;2018;6;5.0;16.0;9.0;0
2018-05-07;0;5;2018;0;5.0;17.0;9.0;0
2018-05-08;0;5;2018;1;5.0;18.0;9.0;0
2018-05-09;0;5;2018;2;5.0;19.0;9.0;0
2018-05-10;0;5;2018;3;5.0;20.0;9.0;0
2018-05-11;0;5;2018;4;5.0;21.0;9.0;0
2018-05-12;0;5;2018;5;5.0;22.0;9.0;0
2018-05-13;0;5;2018;6;5.0;23.0;9.0;0
2018-05-14;0;5;2018;0;5.0;24.0;9.0;0
2018-05-15;0;5;2018;1;5.0;25.0;9.0;0
