ReceiptDate;Qty;Month;Year;WeekDay;LastQty;Interval;PeriodsSepLastTwoNnZeroDemands;ZNZDemand
2015-05-07;2;5;2015;3;;;;1
2015-05-08;0;5;2015;4;2.0;1.0;;0
2015-05-09;0;5;2015;5;2.0;2.0;;0
2015-05-10;0;5;2015;6;2.0;3.0;;0
2015-05-11;0;5;2015;0;2.0;4.0;;0
2015-05-12;0;5;2015;1;2.0;5.0;;0
2015-05-13;0;5;2015;2;2.0;6.0;;0
2015-05-14;0;5;2015;3;2.0;7.0;;0
2015-05-15;0;5;2015;4;2.0;8.0;;0
2015-05-16;0;5;2015;5;2.0;9.0;;0
2015-05-17;0;5;2015;6;2.0;10.0;;0
2015-05-18;0;5;2015;0;2.0;11.0;;0
2015-05-19;0;5;2015;1;2.0;12.0;;0
2015-05-20;0;5;2015;2;2.0;13.0;;0
2015-05-21;0;5;2015;3;2.0;14.0;;0
2015-05-22;1;5;2015;4;2.0;15.0;;1
