ReceiptDate;Qty;Month;Year;WeekDay;LastQty;Interval;PeriodsSepLastTwoNnZeroDemands;ZNZDemand
2014-12-08;250;12;2014;0;;;;1
2014-12-09;0;12;2014;1;250.0;1.0;;0
2014-12-10;0;12;2014;2;250.0;2.0;;0
2014-12-11;0;12;2014;3;250.0;3.0;;0
2014-12-12;0;12;2014;4;250.0;4.0;;0
2014-12-13;0;12;2014;5;250.0;5.0;;0
2014-12-14;0;12;2014;6;250.0;6.0;;0
2014-12-15;0;12;2014;0;250.0;7.0;;0
2014-12-16;0;12;2014;1;250.0;8.0;;0
2014-12-17;0;12;2014;2;250.0;9.0;;0
2014-12-18;0;12;2014;3;250.0;10.0;;0
2014-12-19;0;12;2014;4;250.0;11.0;;0
2014-12-20;0;12;2014;5;250.0;12.0;;0
2014-12-21;0;12;2014;6;250.0;13.0;;0
2014-12-22;0;12;2014;0;250.0;14.0;;0
2014-12-23;0;12;2014;1;250.0;15.0;;0
2014-12-24;0;12;2014;2;250.0;16.0;;0
2014-12-25;0;12;2014;3;250.0;17.0;;0
2014-12-26;0;12;2014;4;250.0;18.0;;0
2014-12-27;0;12;2014;5;250.0;19.0;;0
2014-12-28;0;12;2014;6;250.0;20.0;;0
2014-12-29;0;12;2014;0;250.0;21.0;;0
2014-12-30;0;12;2014;1;250.0;22.0;;0
2014-12-31;0;12;2014;2;250.0;23.0;;0
2015-01-01;0;1;2015;3;250.0;24.0;;0
2015-01-02;0;1;2015;4;250.0;25.0;;0
2015-01-03;0;1;2015;5;250.0;26.0;;0
2015-01-04;0;1;2015;6;250.0;27.0;;0
2015-01-05;0;1;2015;0;250.0;28.0;;0
2015-01-06;0;1;2015;1;250.0;29.0;;0
2015-01-07;0;1;2015;2;250.0;30.0;;0
2015-01-08;0;1;2015;3;250.0;31.0;;0
2015-01-09;0;1;2015;4;250.0;32.0;;0
2015-01-10;0;1;2015;5;250.0;33.0;;0
2015-01-11;0;1;2015;6;250.0;34.0;;0
2015-01-12;0;1;2015;0;250.0;35.0;;0
2015-01-13;0;1;2015;1;250.0;36.0;;0
2015-01-14;0;1;2015;2;250.0;37.0;;0
2015-01-15;0;1;2015;3;250.0;38.0;;0
2015-01-16;0;1;2015;4;250.0;39.0;;0
2015-01-17;0;1;2015;5;250.0;40.0;;0
2015-01-18;0;1;2015;6;250.0;41.0;;0
2015-01-19;0;1;2015;0;250.0;42.0;;0
2015-01-20;0;1;2015;1;250.0;43.0;;0
2015-01-21;0;1;2015;2;250.0;44.0;;0
2015-01-22;0;1;2015;3;250.0;45.0;;0
2015-01-23;0;1;2015;4;250.0;46.0;;0
2015-01-24;0;1;2015;5;250.0;47.0;;0
2015-01-25;0;1;2015;6;250.0;48.0;;0
2015-01-26;0;1;2015;0;250.0;49.0;;0
2015-01-27;0;1;2015;1;250.0;50.0;;0
