ReceiptDate;Qty;Month;Year;WeekDay;LastQty;Interval;PeriodsSepLastTwoNnZeroDemands;ZNZDemand
2014-05-22;2;5;2014;3;;;;1
2014-05-23;0;5;2014;4;2.0;1.0;;0
2014-05-24;0;5;2014;5;2.0;2.0;;0
2014-05-25;0;5;2014;6;2.0;3.0;;0
2014-05-26;0;5;2014;0;2.0;4.0;;0
2014-05-27;0;5;2014;1;2.0;5.0;;0
2014-05-28;0;5;2014;2;2.0;6.0;;0
2014-05-29;0;5;2014;3;2.0;7.0;;0
2014-05-30;0;5;2014;4;2.0;8.0;;0
2014-05-31;0;5;2014;5;2.0;9.0;;0
2014-06-01;0;6;2014;6;2.0;10.0;;0
2014-06-02;0;6;2014;0;2.0;11.0;;0
2014-06-03;0;6;2014;1;2.0;12.0;;0
2014-06-04;0;6;2014;2;2.0;13.0;;0
2014-06-05;0;6;2014;3;2.0;14.0;;0
2014-06-06;0;6;2014;4;2.0;15.0;;0
2014-06-07;0;6;2014;5;2.0;16.0;;0
2014-06-08;0;6;2014;6;2.0;17.0;;0
2014-06-09;0;6;2014;0;2.0;18.0;;0
2014-06-10;0;6;2014;1;2.0;19.0;;0
2014-06-11;0;6;2014;2;2.0;20.0;;0
2014-06-12;0;6;2014;3;2.0;21.0;;0
2014-06-13;0;6;2014;4;2.0;22.0;;0
2014-06-14;0;6;2014;5;2.0;23.0;;0
2014-06-15;0;6;2014;6;2.0;24.0;;0
2014-06-16;0;6;2014;0;2.0;25.0;;0
2014-06-17;0;6;2014;1;2.0;26.0;;0
2014-06-18;0;6;2014;2;2.0;27.0;;0
2014-06-19;0;6;2014;3;2.0;28.0;;0
2014-06-20;0;6;2014;4;2.0;29.0;;0
2014-06-21;0;6;2014;5;2.0;30.0;;0
2014-06-22;0;6;2014;6;2.0;31.0;;0
2014-06-23;0;6;2014;0;2.0;32.0;;0
2014-06-24;0;6;2014;1;2.0;33.0;;0
2014-06-25;0;6;2014;2;2.0;34.0;;0
2014-06-26;0;6;2014;3;2.0;35.0;;0
2014-06-27;0;6;2014;4;2.0;36.0;;0
2014-06-28;0;6;2014;5;2.0;37.0;;0
2014-06-29;0;6;2014;6;2.0;38.0;;0
2014-06-30;0;6;2014;0;2.0;39.0;;0
2014-07-01;0;7;2014;1;2.0;40.0;;0
2014-07-02;0;7;2014;2;2.0;41.0;;0
2014-07-03;0;7;2014;3;2.0;42.0;;0
2014-07-04;0;7;2014;4;2.0;43.0;;0
2014-07-05;0;7;2014;5;2.0;44.0;;0
2014-07-06;0;7;2014;6;2.0;45.0;;0
2014-07-07;0;7;2014;0;2.0;46.0;;0
2014-07-08;0;7;2014;1;2.0;47.0;;0
2014-07-09;0;7;2014;2;2.0;48.0;;0
2014-07-10;0;7;2014;3;2.0;49.0;;0
2014-07-11;0;7;2014;4;2.0;50.0;;0
2014-07-12;0;7;2014;5;2.0;51.0;;0
2014-07-13;0;7;2014;6;2.0;52.0;;0
2014-07-14;0;7;2014;0;2.0;53.0;;0
2014-07-15;0;7;2014;1;2.0;54.0;;0
2014-07-16;0;7;2014;2;2.0;55.0;;0
2014-07-17;0;7;2014;3;2.0;56.0;;0
2014-07-18;0;7;2014;4;2.0;57.0;;0
2014-07-19;0;7;2014;5;2.0;58.0;;0
2014-07-20;0;7;2014;6;2.0;59.0;;0
2014-07-21;0;7;2014;0;2.0;60.0;;0
2014-07-22;0;7;2014;1;2.0;61.0;;0
2014-07-23;0;7;2014;2;2.0;62.0;;0
2014-07-24;0;7;2014;3;2.0;63.0;;0
2014-07-25;0;7;2014;4;2.0;64.0;;0
2014-07-26;0;7;2014;5;2.0;65.0;;0
2014-07-27;0;7;2014;6;2.0;66.0;;0
2014-07-28;0;7;2014;0;2.0;67.0;;0
2014-07-29;0;7;2014;1;2.0;68.0;;0
2014-07-30;0;7;2014;2;2.0;69.0;;0
2014-07-31;0;7;2014;3;2.0;70.0;;0
2014-08-01;0;8;2014;4;2.0;71.0;;0
2014-08-02;0;8;2014;5;2.0;72.0;;0
2014-08-03;0;8;2014;6;2.0;73.0;;0
2014-08-04;0;8;2014;0;2.0;74.0;;0
2014-08-05;0;8;2014;1;2.0;75.0;;0
2014-08-06;0;8;2014;2;2.0;76.0;;0
2014-08-07;0;8;2014;3;2.0;77.0;;0
2014-08-08;0;8;2014;4;2.0;78.0;;0
2014-08-09;0;8;2014;5;2.0;79.0;;0
2014-08-10;0;8;2014;6;2.0;80.0;;0
2014-08-11;0;8;2014;0;2.0;81.0;;0
2014-08-12;0;8;2014;1;2.0;82.0;;0
2014-08-13;0;8;2014;2;2.0;83.0;;0
2014-08-14;0;8;2014;3;2.0;84.0;;0
2014-08-15;0;8;2014;4;2.0;85.0;;0
2014-08-16;0;8;2014;5;2.0;86.0;;0
2014-08-17;0;8;2014;6;2.0;87.0;;0
2014-08-18;0;8;2014;0;2.0;88.0;;0
2014-08-19;0;8;2014;1;2.0;89.0;;0
2014-08-20;0;8;2014;2;2.0;90.0;;0
2014-08-21;0;8;2014;3;2.0;91.0;;0
2014-08-22;0;8;2014;4;2.0;92.0;;0
2014-08-23;0;8;2014;5;2.0;93.0;;0
2014-08-24;0;8;2014;6;2.0;94.0;;0
2014-08-25;0;8;2014;0;2.0;95.0;;0
2014-08-26;0;8;2014;1;2.0;96.0;;0
2014-08-27;0;8;2014;2;2.0;97.0;;0
2014-08-28;0;8;2014;3;2.0;98.0;;0
2014-08-29;0;8;2014;4;2.0;99.0;;0
2014-08-30;0;8;2014;5;2.0;100.0;;0
2014-08-31;0;8;2014;6;2.0;101.0;;0
2014-09-01;0;9;2014;0;2.0;102.0;;0
2014-09-02;0;9;2014;1;2.0;103.0;;0
2014-09-03;0;9;2014;2;2.0;104.0;;0
2014-09-04;0;9;2014;3;2.0;105.0;;0
2014-09-05;0;9;2014;4;2.0;106.0;;0
2014-09-06;0;9;2014;5;2.0;107.0;;0
2014-09-07;0;9;2014;6;2.0;108.0;;0
2014-09-08;0;9;2014;0;2.0;109.0;;0
2014-09-09;0;9;2014;1;2.0;110.0;;0
2014-09-10;0;9;2014;2;2.0;111.0;;0
2014-09-11;0;9;2014;3;2.0;112.0;;0
2014-09-12;0;9;2014;4;2.0;113.0;;0
2014-09-13;0;9;2014;5;2.0;114.0;;0
2014-09-14;0;9;2014;6;2.0;115.0;;0
2014-09-15;0;9;2014;0;2.0;116.0;;0
2014-09-16;0;9;2014;1;2.0;117.0;;0
2014-09-17;0;9;2014;2;2.0;118.0;;0
2014-09-18;0;9;2014;3;2.0;119.0;;0
2014-09-19;0;9;2014;4;2.0;120.0;;0
2014-09-20;0;9;2014;5;2.0;121.0;;0
2014-09-21;0;9;2014;6;2.0;122.0;;0
2014-09-22;0;9;2014;0;2.0;123.0;;0
2014-09-23;0;9;2014;1;2.0;124.0;;0
2014-09-24;0;9;2014;2;2.0;125.0;;0
2014-09-25;0;9;2014;3;2.0;126.0;;0
2014-09-26;0;9;2014;4;2.0;127.0;;0
2014-09-27;0;9;2014;5;2.0;128.0;;0
2014-09-28;0;9;2014;6;2.0;129.0;;0
2014-09-29;0;9;2014;0;2.0;130.0;;0
2014-09-30;0;9;2014;1;2.0;131.0;;0
